Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 48.00)",618582,0.7483414065259786,532627,85955,0.13895490007792013,0.3362008710750748,0.07582388573644117,0.009433598703539742
"[48.00, inf)",208022,0.2516585934740214,141673,66349,0.3189518416321351,-0.7292036961667913,0.16445840119312097,0.02011361251009168
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,826604,1.0,674300,152304,0.1842526772190795,,0.24028228692956213,0.029547211213631422
